Time,Food ,Beer ,Smoke,Games,Books,Hshld,Clths,Hlth ,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal ,Oil  ,Util ,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin  ,Other
200610,-0.47,0.02,5.01,8.27,5.31,2.8,7.56,1.25,5.36,0.1,4.65,10.6,2.62,4.74,3.5,2.59,8.13,14.1,4.6,4.93,4.88,6,1.78,4.54,5.68,4.56,2.77,7.31,1.65,0.64
200611,0.82,-0.89,3,4.15,1.64,0.09,4.11,-0.37,2.4,2.94,5.91,8.31,3.8,1.31,0.57,3.99,6.83,5.42,8.2,2.57,0.37,1.74,3.59,2.24,1.94,1.71,-2.64,1.24,0.54,0.9
200612,1.13,2.03,2.61,3.97,1.48,0.84,-0.21,-0.32,0.68,-2.05,-0.74,-3.11,-0.31,-0.88,1.06,-0.38,-3.21,-13.06,-2.17,0.27,3.89,-0.61,-1.66,0.64,-2.74,-0.77,1.37,1.76,3.44,4.07
200701,0.41,1.21,0.85,5.55,-1.05,1.7,2.4,3.06,3.3,7.53,2.3,9.27,0.86,3.16,5.64,3.69,6.56,1.09,-1.75,-0.04,2.35,2.99,0.71,0.95,3.12,3.56,3.53,0.63,-0.01,-2.12
200702,-1.88,-3.02,-3.89,-4.92,-0.5,-1.78,1.41,-3.18,1.75,4.58,-1.38,2.34,2.19,-2,0.47,-1.97,6.57,1.57,-2.61,3.81,-3.02,-3.81,-1.56,1.07,-1.18,-0.36,-0.72,-1.95,-2.9,-2.65
200703,2.36,2.05,4.44,-0.5,-1.95,-1.3,0.28,-0.64,1.62,-3.98,-4.75,5.68,2.13,-0.84,2.06,0.07,1.53,1.99,5.57,3.87,1.9,0.7,-0.18,0.78,-0.62,2.32,-0.09,0.74,-0.79,0.7
200704,3.77,4.41,2.34,1.28,2.31,3.16,1.28,6.4,1.39,8.01,3.56,2.94,6.16,5.69,5.39,5.92,4.87,13.94,4.54,3.5,1.5,3.7,4.69,4.97,2.47,0.97,1.69,1.99,3.23,3
200705,0.82,3,2.21,1.18,6.14,-1.44,4.47,0.71,4.63,9.18,6.67,10.18,5.42,7.02,3.57,5.79,5.68,12.88,6.48,0.78,6.72,3.86,3.64,3.78,4.1,2.62,1.58,3.39,2.5,2.27
200706,0.29,-2.46,-0.46,-2.22,-2.93,-3.54,-0.7,-3.8,1.53,-0.25,-5.67,-3.86,1.2,-1.75,4.74,-2.13,0.8,-8.95,0.72,-5.19,-2.12,-1.52,1.68,-1.23,-2.24,-2.08,-2.14,-4.49,-3.98,0.62
200707,-4.79,-1.57,-5.52,-2.3,-7.94,-0.7,-4.99,-4.38,-1.11,-4.17,-6.1,-3.07,0.86,-0.43,-8.22,2.91,5.81,-14.21,-1.17,-4.21,-3.5,-3.44,-0.39,-2.72,-1.33,-5.21,-6.02,-2.4,-7.98,-0.2
200708,2.36,3.04,3.83,2.7,-7,1.88,-3.44,1.83,2.01,-2.99,-2.62,-3.06,0.8,0.8,-1.95,-1.75,-3.95,-1.47,-0.09,1.59,-1.29,0.88,3.24,-0.68,-2.41,1.39,0.71,2.19,1.11,0.46
200709,4.75,6.48,0.64,9.63,-1.51,5.29,2,3.23,4.83,-5.58,-1.56,8.24,4.32,4.43,5.7,6.8,11.84,13.31,7.38,3.19,1.8,3.72,3.44,1.32,-0.09,0.8,-2.25,2.66,1.63,6.3
200710,1.22,3.83,4.32,-0.45,0.99,0.99,-1.21,1.23,3.05,5.17,4.17,2.2,-1.46,-0.68,0.21,-1.28,10.06,18.86,2.08,6.42,-2.45,9.44,3.73,0.55,2.01,2.33,-0.61,4.64,-1.69,0.26
200711,0.08,1.77,6.24,-8.72,-7.67,3.2,-7.89,-0.31,-4.98,-6.31,-9.37,-6.27,-3.05,3.44,-13.8,-4.17,-10.85,3.58,-4.92,-0.92,-6.9,-7.66,-7.92,-6.13,-3.88,-7.68,-3.12,-5.45,-6.51,-5.43
200712,1.39,-1.29,-2.25,-4.42,-2.14,-1.53,-7.26,-4.34,3.9,-6.37,-0.78,0.85,2.92,0.29,-3.01,0.53,-2.08,13.54,7.18,0.66,-0.65,1.37,0.15,-0.34,-3.56,-0.81,-3.39,-4.72,-4.33,-2.53
200801,-7.11,-8.09,-0.51,-9.66,-7.21,-8.67,-0.58,-4.76,-5.91,1.03,-2.49,-11.18,-10.06,-11.05,-4.7,-6.68,-4.56,-3.38,-9.49,-7.15,-8.02,-9.79,-14.49,-4.45,2.05,-4.38,1.52,-6.54,-1.35,-4.38
200802,2.89,0.99,-2.99,-6.02,-9.18,-0.06,-4.33,-1.04,4.18,-1.86,-6.05,6.6,3.15,-1.24,-7.05,-2.53,9.06,8.55,6.62,-3.19,-3.81,-6,-1.87,-3.58,-4.13,-2.31,-6.27,-0.6,-10.94,-3.97
200803,0.58,3.58,-0.16,-2.15,-5.55,3.4,3.6,-1.97,-1.73,-1.06,2.3,-0.63,-0.55,0.22,-4.1,-3.69,-7.72,-7.83,-2.98,0.67,-0.37,-0.11,0.19,-0.74,2.64,-2.23,2.4,2.79,-4,6.38
200804,2.95,-2.89,-9.75,-1.04,1.9,-3.63,2.2,0.24,9.29,7.78,3.74,7.19,9.23,2.3,13.93,8.78,8.22,20.9,10.18,6.13,4.46,6.69,6.63,-0.97,5.44,1.13,5.72,4.51,5.44,-7.33
200805,1.98,1.26,10.14,-0.75,0.86,-0.05,3.55,1.45,3.15,-2.42,4.01,8.33,5.64,11.09,-3.28,-0.15,4.48,23.38,3.3,3.36,4.68,4.24,5.97,2.1,3.51,6.84,0.01,-1.47,-4.27,-2.48
200806,-8.32,-5.18,-6.78,-19.53,-11.55,-8.07,-12.65,-3.17,-4.77,-15.26,-11.89,-7.45,-6.46,-12.35,-22.97,-16.67,-0.15,20.97,1.74,-0.69,-11.12,-7.96,-9.92,-13.43,-10.22,-7.41,-8.35,-10.18,-17.59,-11.45
200807,2.91,2.47,1.77,0,-5.71,7.63,-3.86,6.62,-0.78,-10.47,-1.72,-11.62,-5.1,-0.47,-3.77,1.02,-13.5,-23.18,-15.32,-7.29,-3.1,-1.47,-0.2,4.09,5.03,1.14,0.62,1.47,6.64,3.1
200808,-0.62,1.06,3.18,3.59,3.8,5.87,8.74,1.67,-2.85,14.21,4.11,-6.96,0.22,-1.6,0.02,3.45,-5.93,-6.38,0.15,-0.57,3.77,1.75,2.92,2.89,1.48,3.05,6.03,3.76,-0.2,1.28
200809,-3.64,1.72,-5.41,-14.32,-13.3,-0.57,-0.63,-6.1,-18.59,-5.59,-11.43,-31.18,-21.03,-15.78,-10.87,-15.11,-25.77,-38.11,-10.96,-12.12,-12.92,-8.69,-16.03,-6.18,-9.39,-10.29,-5.35,-4.87,-4.45,-8.25
200810,-11.08,-14.76,-5.42,-29.83,-26.56,-13.75,-21.69,-11.03,-21.06,-28.41,-29.3,-32.99,-29.69,-24.78,-36.5,-15.64,-34.54,-29.43,-16.21,-11.19,-16.3,-18.88,-17.66,-18.51,-11.95,-21.09,-14.64,-12.58,-20.22,-21.45
200811,-8.61,3.77,-10.62,-21.19,-12.63,-2.73,-13.66,-7.39,-16.41,-27.66,-3.09,-12.17,-8.26,-0.5,-6.26,-12.21,2.48,-29.17,1.03,1.2,-2.34,-9.33,-11.87,-4.79,-8.98,-11.55,-7.62,-6.39,-13.98,-10.65
200812,1.37,-1.68,-0.63,9.06,-1.38,-2.03,3.02,6.74,-2.37,12.45,4.59,15.97,3.19,5.61,-3.02,8.04,14.37,-4.28,-2.33,-2.06,3.56,2.57,1.97,-5.38,-1.82,6.59,3.53,11.11,1.62,-0.65
200901,0.41,-7.41,-1.23,-13.18,-12.95,-10.84,-11.73,-2.19,-6.56,-25.12,-13.84,-16.85,-9.97,-12.03,-9.96,-4.35,-8.76,2.17,-3.64,-0.82,-9.96,-3.19,-3.25,-9.92,-16.11,-1.4,-8.68,-7.72,-20.89,-17.27
200902,-8.49,-4.74,-7.83,-15.33,-14,-11.16,-8.78,-9.94,-8.25,-28.64,-14.69,-19.3,-13.06,-15.33,-10.17,-18.67,1.16,-4.97,-12.61,-12.6,-7.06,-4.08,-6.81,-12.65,-11.38,-8.79,-1.25,-7.49,-14.68,-22.03
200903,3.76,6.98,6.76,8,6.89,0.6,15.59,7.02,16.28,29.51,12.77,12.26,11.65,7.56,12.05,5,15.36,0.23,3.99,2.76,7.61,9.3,12.99,7.65,9.22,4.14,11.29,9.04,14.27,10.71
200904,5.79,-1.46,2.11,34.97,33.13,8.86,21.28,-0.96,19.05,58.92,23.97,26.24,19.93,22.87,49.56,17.14,3.77,15.21,4.21,2.07,10.33,10.01,14.18,21.04,14.49,15.22,9.4,9.12,17.09,20.48
200905,4.7,9.45,9.53,7.21,1.03,4.63,3.15,6.25,6.93,-6.65,-1.99,9.56,4.05,-1.52,-3.44,9.03,17.76,35.1,9.75,4.64,1.51,3.16,2.24,3.81,2.37,4.76,-2.94,5.76,9.71,6.95
200906,0.14,1.62,-0.08,-4.03,-2.81,0.68,-3.51,3.53,-6.74,-7.79,-1.7,3.4,-2.36,1.44,5.25,-3.54,-8.56,-12.07,-4.46,4.63,1.52,4.5,4.41,3.86,0.4,-0.66,-0.05,-3.14,-1.81,-6.52
200907,8.06,3.7,7.44,13.88,16.77,10.22,12.02,5.52,16.71,35.84,14.07,3.18,14.83,12.64,15.53,5.56,13.15,15.68,5,4.38,5.51,5.22,10.45,15.19,10.71,9.04,7.23,2.29,8.47,9.5
200908,0.74,-0.73,0.29,9.2,9.2,-0.83,3.15,2.18,1.78,1.7,6.24,3.5,1.73,2.25,2.17,11.1,3.44,1.4,0.72,0.21,0.81,2.49,2.24,4.19,3.25,4.6,3.86,3.11,10.22,3.28
200909,1.2,7.69,4.6,9.19,1.27,6.38,12.75,2.39,6.53,1.38,-0.81,6.6,8.72,7.53,2.96,5.67,9.84,16.19,4.65,2.26,6.55,4.8,5.62,2.64,3.65,4.02,2.08,3.54,1.24,11.2
200910,-1.87,0.98,-0.31,-8.97,-1.91,0.78,-2.6,-3.69,-3.89,-6.71,-6.93,-12.18,-0.12,-5.82,-2.51,-4.36,1.43,-0.04,2.58,-2.69,-3.42,0.66,-3.89,-1.4,-5.2,-2.73,0.87,-2.87,-4.47,-9.42
200911,4.13,5.28,2.16,7.75,3.18,7.31,1.96,8.22,9.56,2.98,0.52,7.28,6.03,6.04,10.1,9.27,14.86,10.71,3.08,4.54,6.67,5.55,4.42,7.72,10.91,4.51,4.62,7.77,4.29,9.12
200912,3.07,-0.71,3.24,0.87,15.11,-1.91,4.58,2.45,2.42,11.12,6.63,14.98,3.81,5.14,6.03,3.62,-4.4,7.24,-0.86,5.86,6.25,5.48,6.53,4.31,4.23,5.02,1.34,2.64,0.9,-2.08
201001,-0.92,-3.7,-3.35,1.03,1.23,0.86,-3.11,-0.01,-4.04,-8.48,-1.66,-11.92,-6.53,-4.64,0.51,0.52,-15.02,-7.42,-4.8,-4.49,-6.7,-7.13,-7.93,-5.52,-3.97,-2.55,-1.92,-0.99,-1.07,2.29
201002,2.92,0.25,4.43,5.9,-1.78,3.69,6.07,0.38,5.45,15.49,2.83,4.2,8.36,10.54,6.69,3.92,13.14,10.82,2.28,-0.41,2.85,2.87,6.31,3.03,7.36,5.89,4.32,4.56,2.7,1.87
201003,4.43,6.1,6.11,12.19,5.52,2.1,11.38,3.6,7.35,8.28,7.56,12.03,6.38,7.15,8.92,11.09,9.05,2.1,3.27,3.12,7.59,5.16,8.14,5.87,8.06,5.99,6.13,8.39,8.16,9.05
201004,-1.47,-1.77,-2.52,11.16,2.31,1.19,4.22,-2.23,3.08,11.5,10.58,-2.64,6.01,4.51,4.81,2.76,-0.38,-2.2,4.27,2.84,3.58,0.48,3.94,4.21,3.56,3.2,1.84,7.35,0.92,3.85
201005,-5.38,-3.89,-7.7,-7.09,-10.13,-4.36,-5.68,-8.02,-10,-9.89,-10.88,-7.02,-10.34,-10.2,-10.03,-9.64,-5.64,-14.86,-10.07,-6.3,-5.82,-8.29,-7.07,-8.9,-5.93,-4.01,-5.84,-4.89,-9.22,-10.13
201006,-1.98,-1.64,3.31,-8.92,-8.71,-3.23,-9.32,-1.65,-7.8,-14.56,-13.05,-13.19,-5.43,-7.1,-9.61,-6.04,-5.82,-9.52,-6.19,-0.7,-3.99,-6.74,-6.05,-2.31,-7.68,-5.21,-10.57,-5.3,-7.37,-7.64
201007,5.03,8.36,10.73,7.9,5.28,4.2,8.33,2.14,14.22,6.62,7.7,8.27,14.06,12.67,16.31,10.33,8.26,14.3,7.49,6.79,9.57,8.19,6.72,7.66,10.75,3.15,4.64,7.04,6.64,8.07
201008,-0.47,-0.02,0.02,-1.39,-10.05,-3.97,-7.41,-1.67,-0.12,-5.43,-6.22,-8.75,-7.95,-6.51,-10.49,-8.17,1.75,-6.1,-3.36,0.37,-2.14,-5.14,-8.25,-6.09,-4.83,-7.58,-4.19,0.25,-8.44,-7.16
201009,1.56,4.94,9.73,14.15,12.9,3.95,17.53,8.99,9.96,13.27,10.09,12.09,16.03,13.5,14.05,10.3,11.24,13.58,9.1,3.64,7.94,11.58,13.65,9.14,9.87,9.88,13.58,7.26,7.45,10.02
201010,5.85,1.92,5.33,12.58,7.12,4.5,3.3,2.01,8.17,3.23,1.69,4.63,4.36,4.53,9.71,5.95,8.74,6.77,4.43,1.85,4.51,7.89,4.17,3.47,5.19,4.93,1.32,6.14,1.97,-0.11
201011,-1.86,2,-3.9,7.28,-3.17,-2.35,9.26,-3.35,0.83,-1.23,3.26,2.97,6.66,3.21,6.73,-0.46,3.02,14.59,5.09,-1.33,-1.89,-2.44,1.11,0.32,2.4,0.21,4.94,4.12,-0.36,-1.17
201012,5.68,3.56,4.22,-0.62,8.36,5.73,1.07,5.39,7.48,4.25,12.27,13.31,10.45,5.66,8.29,4.41,13.87,14.69,9.26,3.2,6.56,7.11,5.27,4.76,3.33,6.83,3.49,-0.05,10.59,11.83
201101,-0.63,-3.63,-3.3,1.57,2.55,-1,-3.33,-0.72,1.59,-3.67,4.49,3.97,5.23,3.43,0.55,5,-7.49,1.41,7.09,2.2,0.03,2.37,4.74,3.08,-0.54,2.82,-1.29,-2.51,2.23,7.55
201102,5.24,0.59,8.64,2.03,3.05,1.67,8.87,3.32,4.91,7.07,1.41,3.97,4.1,2.53,-2.4,2.92,1.01,0.04,7.95,2.44,7.47,2.45,2.95,3.32,1.48,2.95,1.37,3.81,2.58,3.59
201103,1.7,3.34,6.32,-0.51,-0.1,0.2,-4.41,2.28,2,4.48,2.59,0.74,4.3,1.15,1.52,2.57,0.17,8.76,1.89,0.9,1.59,0.05,-2.55,1.63,3.3,1.42,0.47,1.74,-1.53,-1.46
201104,4.27,3.9,5.39,6.01,0.12,4.92,8,6.37,4.48,4.86,0.3,0.58,1.55,0.93,1.72,4.11,-0.63,-2.79,1.75,3.98,3.35,2.59,3.27,1.74,2.93,4.15,5.19,1.19,0.64,2.16
201105,2.37,0.49,4.5,-0.53,2.34,3.04,0.34,1.96,-3.76,2.85,-2.42,-5.35,-5.87,-6.67,-3.29,-1.83,-5.6,-6.06,-4.47,1.31,0.9,-2.32,-1.2,0.36,-0.3,1.28,0.21,4.39,-2.54,-2.95
201106,-0.32,0.62,-5.6,-1.52,-1.31,-2.55,4.5,-1.83,-0.22,-6.34,-3.28,-1.89,-0.44,0.29,-1.46,0.27,-1.79,-7.14,-2.15,-0.34,-1.35,-1.1,-3.36,-0.61,-0.43,-2.04,-1.41,1.4,-2.19,-1.93
201107,-0.61,-2.97,2.86,3.99,-3.78,-2.74,2.26,-3.65,-1.83,-6.32,-6.17,-6.22,-4.76,-9.76,-9.59,-5.97,0.33,0.67,0.48,-0.35,-4.87,0.6,-1.56,-6.65,-5.11,-4.58,-0.1,-0.23,-3.91,-4.53
201108,-1.81,2.23,0.32,-5.72,-7.2,0.39,-5.52,-3.1,-7.99,-7.07,-8.58,-13.21,-8.16,-7.6,-11.98,-7.31,-1.89,-19.2,-9.63,0.15,-5.23,-6.8,-7.3,-5.7,-6.8,-4.1,-3.38,-0.83,-9.14,-3.67
201109,-4.6,-3.84,-4.93,-19.32,-8.41,-3.92,-5.1,-3.96,-16.46,-14.43,-15.91,-20.49,-16.35,-13.08,-14.09,-4.86,-23.15,-30.02,-11.62,-1.63,-5.79,-4.93,-5.51,-10.2,-9.17,-8.14,-2.86,-5.49,-11.14,-4.38
201110,5.65,1.93,7.61,15.38,9.86,4.49,16.51,5.54,18.21,14.32,22.26,18.15,22.91,17.4,23.94,11.08,20.08,28.44,15.81,6.7,7.57,12.07,12.28,10.83,14.87,13.8,9.14,10.27,13.41,9.35
201111,0.5,0.52,7.17,-2.62,-0.69,1.21,-3.84,1.27,-1.14,-1.1,2.82,-1.46,2.22,6.78,-7.95,1.86,1.14,-6.23,2.38,1,0.29,-1.84,-1.96,1.1,1.44,1.16,0.85,2.29,-2.92,-0.39
201112,0.65,3.98,3.61,-4.63,3.58,1.91,-2.24,3.53,-0.04,0.77,-0.95,-5.18,-3.89,-4.69,-1.67,0.35,-7.29,-13.69,-0.02,2.96,3.18,-1.31,-1.04,1.08,1.21,0.02,0.34,4.03,1.8,1.35
201201,2.84,-2.33,-4.66,12.04,0.61,-1.01,9.89,3.38,11.26,7.08,7.88,12.4,12.61,9.82,13.17,4.92,14.68,1.26,0.97,-2.69,2.44,5.43,10.57,4.49,6.49,6.07,4.04,3.41,7.21,3.48
201202,1.25,0.77,10.56,5.8,3.28,6.41,6.51,1.23,2.2,5.65,5.54,-2.69,4.51,0.7,5.14,4.4,-5.06,-1.51,6.62,1.26,4.78,5.26,7.32,3.61,-1.22,1.57,3.51,2.68,6.5,1.36
201203,2.02,6.04,4.93,3.99,2.3,1.7,1.67,3.96,2.65,4.52,2.36,0.67,-2.27,2.16,0.17,-0.05,-6.81,-12.16,-3.04,1.45,2.5,3.51,5.4,1.64,0.85,3.01,5.21,3.91,6.92,3.57
201204,0.61,1.33,1.83,-2.05,-2.56,-1.83,0.12,0.61,1,-0.09,-0.19,-4.29,-1.65,-1.31,-7.36,0.17,-1.33,2.47,-1.66,1.75,1.73,-0.75,-3.13,-0.62,1.3,-0.3,1.36,0.82,-2.46,-1.21
201205,-2.18,-0.26,-3.65,-11.9,-8.61,-5.06,-5.69,-3.29,-8.45,-2.86,-6.74,-14.53,-11.13,-7.43,-7.65,-7.63,-12.56,-23.35,-10.27,-0.94,-1.08,-7.53,-8.33,-5.66,-2.16,-6.13,-2.13,-4.69,-9.06,-2.65
201206,2.15,5.74,5.92,0.47,7.12,0.01,-10.76,6.8,3.46,2.25,4.63,4.78,0.06,-1.24,-4.42,2.68,7.2,2.09,5.88,3.39,7.09,4.38,1.62,2.63,4.27,2.62,3.02,-2.25,4.53,6.01
201207,-0.13,2.01,3.94,-8.19,1.15,3.39,2.31,1.65,-0.79,-0.77,-2.18,-1.22,1.41,2.34,-0.3,-1.38,-3.39,-10.56,3,3.73,4.06,-1.97,0.68,1.15,-1.01,0.52,2.34,-3.35,-1.11,1.21
201208,-0.4,0.31,-2.94,7,6.5,3.49,8.03,0.97,2.87,8.12,7.82,-1.09,4.12,3.86,4.11,2.89,6.27,0.29,2.42,-3.35,1.07,3.59,5.26,2.31,-1.51,0.36,3.42,1.71,4.1,-0.43
201209,1.59,-1.03,-0.04,5.49,5.73,2.6,-0.5,4.66,1.43,5.35,5.37,3.84,1.95,-1.2,3.62,-0.67,9.98,2.05,3.81,2.16,4.8,3.55,-0.15,2.5,-2.18,0.41,1.84,3.75,3.65,5.63
201210,-1.84,-1.87,-2.53,1.57,-0.97,1.02,-1.37,-1.89,-2.61,4.69,3.32,-0.76,-0.8,1.38,6.01,0.6,0.75,20.49,-2.15,1.04,-2.26,-4.81,-7.31,-2.23,3.13,2.61,-0.93,-4.97,1.96,-3.04
201211,3.97,1.94,3.26,2.06,-2.53,1.15,4.01,1.49,3.2,4.01,1.52,2.62,1.51,4.56,3.37,3.94,-3.12,-11.27,-1.35,-3.69,0.08,1.97,1.76,3.53,0.23,2.28,1.08,2.55,-0.75,1.31
201212,-1.47,-0.85,-5.59,3.18,5.54,-1.62,0.12,-0.54,4.45,3.53,4.77,6.58,4.14,3.66,7.97,2.55,-1.34,7.66,1.2,0.13,1.16,1.65,-0.51,3.31,2.94,1.99,-2.16,1.91,4.42,1.28
201301,5.54,5.07,5.61,13.01,5.13,8.68,2.56,8.08,5.06,9.21,9.57,4.25,8.07,7.28,1.66,2.79,0.65,-3.72,7.5,5.08,4.91,6.54,-1.11,5.61,8.54,6.45,5.41,5.32,6.32,7.21
201302,3.84,5.22,2.21,-0.07,-6.54,3.15,1.46,1.35,-0.95,5.7,-0.81,-2.66,-1.07,0.99,-0.22,3.79,-7.57,-8.09,0.81,2.16,2.21,0.89,0.33,4.63,3.61,2.07,0.61,0.89,1.17,4.44
201303,6.56,5.31,2.72,7.67,7.78,2.19,2.88,6.52,1.21,8.87,4.3,2.12,0.4,0.65,3.56,5.69,0.89,0.86,2.11,5.64,5.73,2.46,3.11,5.53,4.66,3.26,4.77,5.29,4.56,2.28
201304,2.84,3.55,4.4,4.68,-0.29,1.38,9.03,2.58,3.96,1.01,-3.06,-4.39,-1.16,-1.42,4.45,0.35,-10.56,-5.67,-1.29,5.05,4.25,1.9,-0.98,-0.02,-0.07,0.17,3.2,2.44,1.58,0.74
201305,-3.45,-1.47,-2.98,2.19,4.79,-0.26,0.78,1.61,3.43,0.77,5.16,3.86,5.33,4.06,11.1,6.35,0.23,0.5,3.09,-6.99,-1.72,3.4,5.34,2.21,2.61,3.86,2.39,-0.38,7.22,5.91
201306,0.84,0.93,-2.26,-3.72,2.46,-0.71,0.58,-1.36,-5.1,2.3,-6.42,-4.69,-3.51,-3.26,0.34,1.04,-9.59,-23.2,-2.11,0.79,2.16,-2.07,-3.4,-0.83,-1.27,-0.55,-0.43,1.61,-0.46,-1.14
201307,3.26,2.73,1.76,4.8,12.04,4.96,1.72,7.87,5.87,12,3.89,6.97,4.58,9.71,9.65,6.9,0.02,10.54,5.1,4.58,3.52,4.82,7.34,7.12,3.67,6.46,6.38,3.06,6.42,4.36
201308,-3.75,-3.86,-4.85,2.54,-4.96,-2.84,-1.86,-3.86,-0.59,-3.46,-4.19,-2.75,-0.35,-1.91,-1.29,-2.84,4.59,3.73,-2.01,-4.41,-3.22,-0.32,-0.37,-2.97,-2.65,-2.5,-4.88,-2.21,-4.23,-3.8
201309,0.31,1.34,4.28,9.87,6.12,0.89,7.65,4,5.21,8.44,7.52,8.35,6.08,7.1,6.71,8.51,1.16,2.56,1.9,1.04,4.17,5.41,2.55,2.88,5.91,5.61,4.43,3.96,3.11,2.96
201310,4.61,6.25,5.35,4.46,7.27,6.08,2.4,3.83,3.95,4.48,4.66,8.38,1.37,5.47,-0.07,5.35,5.36,9.9,4.73,3.34,5.81,3.32,4.6,6.24,5.83,5.77,5.38,3.94,3.29,3.66
201311,1.52,1.15,-2.42,3.16,0.16,3.95,6.52,4.44,1.2,4.21,3.67,1.72,1.47,3.38,1.79,4.79,-5.58,-3.52,0.99,-1.8,0.25,3.31,3.57,3.63,5.29,3.87,3.73,3.35,6.09,1.71
201312,3.03,-0.41,2.97,6.99,7.58,-1.96,0.83,0.63,4.86,3.63,4.94,6.52,5.23,3.19,1.54,3.11,6.83,7.89,3.01,1.79,3.72,4.62,3.59,2.88,2.32,2.55,0.09,-0.24,2.7,2.84
201401,-5.29,-0.54,-8.33,-0.84,-6.99,-6.27,-7.58,1.57,-3.81,-2.68,-4.14,-5.47,-4.46,-2.82,-2.62,-3.42,-6.43,-7.62,-6.88,2.49,-3.8,-0.34,-2.82,-4.07,-2.12,-2.39,-7.59,-4.58,-4.25,-6.13
201402,3.79,1.62,3.35,8.36,6.77,3.39,5.53,6.49,7.88,0.89,6.41,2.55,5.95,3.72,8.6,4.1,6.56,4.66,5.59,3.07,2.63,5.55,4.69,5.19,2.12,4.51,5.79,4.83,3.23,2.86
201403,2.77,4.78,4.07,-5.42,-0.69,1.72,-0.4,-2.54,0.62,-0.06,-2.81,3.67,1,0.07,-1.05,-1.22,-0.64,-3,2.53,2.68,0.17,-2.91,1.72,-0.21,2.69,0.4,-1.21,1.72,2.46,5.1
201404,1.22,1.56,5.69,-4,-2.04,3.03,-3.82,-0.29,0.02,0.48,-3.05,0.65,1.34,-0.74,0.15,1.28,2.94,9.05,5.64,3.97,0.39,-2.97,0.78,0.7,1.14,-0.55,-0.84,-1.25,-3.6,2.89
201405,4.15,3.19,3.99,2.82,-1.54,-0.47,2.22,1.89,2.67,2.75,1.41,-1.62,0.5,-0.51,1.74,1.98,-2.17,-7.31,0.95,0,3.84,2.57,4.46,2.76,5.49,3.43,0.21,2.49,1.74,-0.43
201406,1.52,2.85,-1.17,1.98,8.83,-1.31,0.26,2.85,0.77,7.83,2.32,4.89,5.46,3.51,4.03,-2.05,6.28,3.87,4.07,5.41,1.68,2.4,3.39,1.69,1.41,1,1.01,2.57,3.03,-0.34
201407,-5.83,-2.92,-3.26,-3.77,-1.65,-2.59,-0.62,-0.26,-3.26,-5.7,-8.92,2.2,-5.97,-6.59,-3.77,-5.68,1.93,-11.2,-3.44,-6.4,0.67,0.62,-0.36,-4.08,-2.09,-3.09,-1.78,-3.22,-2.01,-2.06
201408,6.38,5.46,4.63,-1.69,2.64,5.86,3.53,5.49,4.4,10.14,6.87,6.21,5.27,3.39,4.26,5.74,1.34,4.18,2.29,5.32,0.44,3.48,5.06,3.38,4.61,4.76,5.74,2.43,3.82,7.22
201409,-0.53,0.83,2.01,-4.35,-7.24,0.88,4.44,-0.22,-2.14,-2.38,-6.5,-4.79,-6.85,-4.8,-10.06,-0.96,-10.77,-14.41,-7.74,-3.37,-1.66,-1.21,-1.87,-3.49,0.73,-2.23,-1.51,-0.56,-0.55,0.17
201410,1.7,3.28,5.86,0.59,3.29,3.67,1.57,5.88,-1.09,2.08,4.03,2.17,2.14,3.19,1.98,1.18,-9.28,-6.31,-4.2,6.69,1.24,0.46,2.86,6.42,6.28,3.12,3.37,1.24,3.91,1.6
201411,5.68,4.35,0.98,-0.42,1.09,3.23,8.89,2.51,2.21,7.53,1.47,-2.46,-1.27,-0.08,5.26,4.68,-0.88,3.96,-9.72,0.26,2.82,2.06,6.52,4.8,5.88,1.86,8.96,5.57,1.86,4.57
201412,-2.48,-4.3,-2.89,-4.64,1.87,0.02,-0.82,-0.83,0.83,-0.31,-0.04,-6.6,-1.22,-0.96,0.56,-0.59,-6.4,-16.46,0.76,1.89,-1.78,-0.63,-1.75,2.08,1.1,0.46,2.23,-0.43,2.13,0.18
201501,-1.64,0.9,3.05,0.21,-2.16,-5,-3.75,1.58,-2.01,2.02,-5.05,-9.65,-7.62,-5.36,-6.25,1.02,-4.35,-17.48,-4.22,1.22,-4.75,-4.51,-2.21,-2.43,-4.44,-2.52,-0.24,0.66,-7.69,-4.11
201502,4.44,4.4,5.45,5.98,9.04,3.84,5.43,4.23,8.1,13.34,8.11,3.77,6.18,5.61,8.91,6.23,14.73,15.05,4.63,-4.39,8.89,7.97,8.48,6.68,2.95,4.89,5.64,6.82,7.96,4.64
201503,-0.72,-2.07,-8.47,-2.25,0.46,-2.02,1.23,0.73,-3.55,3.33,1.23,-2.72,-3.63,-0.5,-0.43,-1.27,-6.96,-18.67,-2.42,-0.32,-2.18,-1.46,-3.11,-1.73,-3.58,0.54,1.01,-0.29,0.15,-1.73
201504,-0.17,-0.52,6.02,3.73,-4.18,-2.46,-1.53,-1.42,1.11,-5.95,-3.08,4.05,2.48,1.38,0.21,-2.85,12.62,10.8,6.64,0.28,3.41,2.4,0.04,-2.65,-1.19,-1.06,-2.93,0.51,0.76,-0.24
